Rest_id,Rest_name,Cuisines,CFT,Locality,Total_Orders,Late_Night_Orders,Priority,Zomato_Ratings,Zomato_total_votes
933,Night Panda,"North Indian,Chinese",500,6th Block,320,214,P2,3.2,170
934,Kenny's Chinese Takeaway (OMBR Layout),Chinese,400,Ombr Layout,287,-,P5,-,-
935,Ranga's,North Indian,100,Banaswadi,160,-,P2,-,-
939,Rolls On Wheels,Fast Food,300,2nd Stage,859,-,P3,2.9,37
940,Pep Box,Fast Food,250,Huda City Centre Station,420,-,P2,-,-
946,Chaayos,"Desserts,Italian,Cafe,Indian",250,DLF Phase 2,315,-,P3,3.8,30
952,Mast Kalandar,North Indian,400,5th Phase,669,-,P2,2.1,176
954,Punjab Grill,North Indian,1500,7th Block,309,9,P1,4.2,3190
956,Nandhini Deluxe,"North Indian,Chinese,Andhra",550,Domlur 2nd Stage,822,-,P3,3.2,172
959,Spoonful of Sugar,"Italian,Desserts,Bakery",500,Off 100 Feet Road,271,-,P1,-,-
963,Copper Chimney,"North Indian,Biryani",1400,Phoenix Market City Mall,147,-,P5,-,-
964,Copper Chimney,"North Indian,Biryani",1400,HAL 2nd Stage,130,-,P1,-,-
968,Gelato Italiano,"Desserts,Ice Cream",200,Epip Area,38,-,P3,-,-
971,Straw & Spoon,"Cafe,Fast Food,Healthy Food",350,Garudacharpalya,366,-,P5,-,-
972,Laddoos,"Desserts,Fast Food",200,HAL 3rd Stage,2844,-,P3,-,-
973,Tayabbs Rolls and Grills,Fast Food,250,Tank Road Ulsoor,614,-,P1,-,-
976,Grill Republica,"North Indian,Fast Food",300,Whitefield,533,-,P2,-,-
977,24th Main,"North Indian,Chinese,South Indian",800,JP Nagar,400,-,P1,-,-
979,Delhi Walle,"North Indian,Fast Food",300,Varthur Main Road,757,-,P4,-,-
981,Gelato Italiano,"Desserts,Ice Cream",200,ITPL,89,-,P5,-,-
982,Gelato Italiano,"Desserts,Ice Cream",200,Market City Phoenix Mall,99,-,P5,-,-
987,Biryaaanizzz,North Indian,400,Whitefield,59,33,BLANK,-,-
991,Petoo,"North Indian,Andhra,Biryani,Chaat,Desserts,Bengali,Fast Food,Hyderabadi,Beverages",400,4th Block,177,-,P3,2.8,54
995,Khan Saheb Grills and Rolls,"Fast Food,Mughlai",300,7th Block,1262,-,P2,3.7,305
997,A2B Veg,"North Indian,Chinese,Desserts,South Indian",450,Varthur Hobli,5130,-,P1,-,-
1007,Mother Ringlet,"North Indian,Chinese",450,"Huda market, sec-31",166,-,P3,-,-
1010,Khan Saheb Grills and Rolls,"Fast Food,Mughlai",300,HAL 2nd Stage,2007,-,P1,3.8,946
1012,Just Shawarma,"Fast Food,Arabian",250,9th Block,1189,-,P1,4.2,643
1013,Just Shawarma,"Fast Food,Arabian",250,S.G Palya Main Road,668,-,P1,4.1,369
1014,A One restaurant,North Indian,200,IFFCO chowk,129,-,BLANK,-,-
1015,Fork with Sticks,Chinese,400,DLF Phase 4,161,-,P2,3.9,211
1020,Bawarchi Brothers,"North Indian,Chinese,Biryani",500,Bhuvanappa Layout,132,-,P5,-,-
1020,Hyderabadi Bawarchi Biryani,"North Indian,Chinese,Biryani",500,Bhuvanappa Layout,443,-,P5,-,-
1022,Ocean,"Chinese,Continental,Italian,Mexican",700,Club Road,270,21,P2,3.4,188
1028,Malabar Foodies (Fisherman Hut),"Chinese,Mangalorean,Seafood",450,Sector 1,181,-,BLANK,2.7,68
1042,Go Italia,"Italian,Fast Food",1100,4th block,97,-,P2,3.3,492
1047,Sorse,Bengali,650,Mahadevpura,8,-,P1,-,-
1050,Nagarjuna Chimney,"Andhra,Seafood",800,3rd Block,1221,-,P1,-,-
1052,Smoor( true couverture chocolates by bliss),"Desserts,Cafe",300,Off 100 Feet Road,896,-,BLANK,-,-
1053,Smoor( true couverture chocolates by bliss),"Desserts,Cafe",300,Hosur Road,119,-,P1,-,-
1056,Palamuru Grill,"North Indian,Andhra,Biryani",500,100 Feet Road,1613,1,P3,3.4,848
1057,The Wingster,"Chinese,American,Continental,Fast Food",400,100 Feet Road,171,-,P3,3.8,545
1059,Pakodi Factory,"South Indian,Fast Food",300,"Near YSR Statue, Ayyappa Society",115,-,P5,-,-
1061,900 Degree Brick Oven Pizza,"Italian,Pizzas",500,Botanical Garden above valuemart,859,-,P1,3.9,226
1062,Flavours Multicuisine Restaurant,"North Indian,Chinese",700,Below ICICI bank,41,-,P5,-,-
1063,Parathas & More,"North Indian,Punjabi,Fast Food,Thalis,Indian,Tandoor",300,Near Honda showroom,4663,387,P3,3.8,415
1064,The Spice Village,Andhra,800,"Opp to Harsha Toyota, Main Road, Kothaguda",1519,-,P1,3.5,381
1066,Rayalaseema Ruchulu,"Andhra,Biryani,Desserts,South Indian,Hyderabadi",1000,Hitech City,858,-,P3,3.6,461
1067,Wich Please,Fast Food,200,DLF Gate 3,2311,225,P2,-,-
1068,Rice Bowl,North Indian,200,Telecom Nagar,1257,-,P1,3.7,261
1070,Shri Vaishnav Dhaba,North Indian,200,DLF Gate 3,1546,258,P5,-,-
1075,Shawarma Stop & Arabian Delight,Arabian,150,Telecom Nagar,251,-,P2,-,-
1077,Samskruthi,"North Indian,Chinese,Andhra,Biryani",450,"Opp Jayaberi Enclave Lane, Anjaiah Nagar",276,-,P1,3.5,231
1078,Shriji Rasoi,North Indian,300,DLF Gate 3,799,-,P2,3.4,172
1079,Roll Zone,Fast Food,150,Nanakramguda,1300,-,P5,-,-
1083,Jiji Kitchen Bakery,"Fast Food,Bakery",200,Huda City Center Metro Station,11,-,P2,-,-
1086,Palamuru Grill & Bar,"North Indian,Andhra,Biryani",500,"Near RTO Office, Kondapur",1141,26,P2,3.4,190
1087,Corner House Ice Cream,"Desserts,Ice Cream",250,9th Block,3645,-,P0,-,-
1088,Corner House Ice Cream,"Ice Cream,Desserts",250,Kundalahalli Gate,4336,-,P1,-,-
1090,Delhi-39,"North Indian,Chinese",350,Telecom Nagar,341,-,P3,2.8,461
1091,Hitech Bawarchi,"North Indian,Chinese,Biryani,Hyderabadi",250,Indiranagar,3357,-,P5,2.5,226
1093,Waffle House,Desserts,550,Whitefields,655,-,P1,3.9,624
1094,7 Biryanis,"Andhra,Biryani,South Indian",500,Vinayak Nagar,349,-,P2,2.2,203
1097,Kebab Factory,"North Indian,Chinese",250,Sriram Nagar,678,22,P2,2.5,54
1098,Tiffins House,South Indian,60,Sriram Nagar,663,-,P5,-,-
1099,Kerala Kitchen,"North Indian,Chinese,Kerala",300,Kothaguda,1404,-,P5,-,-
1100,Santosh Dhaba,"North Indian,Chinese",250,Kothaguda,5142,333,P2,3.1,228
1105,Just Biryani,Biryani,300,"Besides heritage Gardens, Near Chirec Public School",371,-,P5,2.4,61
1107,Just Biryani,Biryani,300,"Beside My Home hub, Mahadapur",244,22,P5,2.6,6
1110,Hitech Bawarchi,"North Indian,Chinese,Biryani,Hyderabadi",250,Kirshe Sapphire,7440,340,P2,2.7,371
1112,Eats Corner,Chinese,300,"Masjid Banda, Kondapur",2362,-,P3,3.6,43
1114,13 Dhaba,"North Indian,Chaat",250,"HP Petrol Pump, Gachibowli",1847,-,P3,3.9,2042
1115,Udipi's Upahar,South Indian,500,Indiranagar,5625,-,P3,4,397
1117,Crossroad,"North Indian,Chinese,Continental",300,"Jai Hind Society, Madhapur",44,-,P2,2.6,18
1120,Sardarji's,"North Indian,Fast Food",200,Indiranagar,2615,-,P3,3.9,1129
1123,Ci Gusta!,"Desserts,Italian,Cafe,Ice Cream",1200,"Kavuri Hills, Madhapur",263,8,P2,4.3,1003
1124,Mummy Ki Rasoi,North Indian,120,"Near RTO Office, Beside IDEA store lane, Kondapur",1476,-,P3,-,-
1125,New Kritunga Restaurant,"Andhra,Rayalaseema",700,Hitech City Road,2822,-,P1,-,-
1126,New Kritunga Restaurant,"Andhra,Rayalaseema",700,Hanuman Nagar,2935,-,P1,2.2,171
1128,Paradise,"Andhra,Biryani",600,"Opposite Cyber Tower, Hitech City",13003,1,P3,3.6,2104
1130,Chai Point,Cafe,100,Huda City Center Metro Station,1083,-,P1,3.3,74
1133,Burger Hut,Fast Food,150,Sector 17,215,-,P1,-,-
1134,The Legacy of Sasural,"North Indian,Chinese",1400,"SCO 26, Sector 29",16,-,BLANK,3.3,597
1136,Viva Hyderabad,"North Indian,Biryani",600,Near Gurgaon Plaza,144,-,P3,2.5,71
1138,Kwaliti,"North Indian,Chinese",700,Galleria Market,167,-,P1,3.3,134
1139,Kwaliti,"North Indian,Chinese",300,Baani Square,175,-,P3,-,-
1140,Clay Oven's,"North Indian,Chinese",900,"Main market, Sec-14",243,-,P2,3.3,74
1146,Flip Bistro and Pizzeria,"American,Italian,European",1200,DLF Phase 4,18,-,P2,3.4,500
1150,Makers of Milkshakes,"Desserts,Cafe",350,Kauvri Hills Phase 2,579,109,P2,4.1,259
1151,Nandhana Palace,"North Indian,Chinese,Andhra",500,Shopper Shop,305,-,P2,3.5,365
1154,Abhiruchi Hotel,Andhra,700,Durgam Cheruvu Road,3031,-,P1,3.7,576
1155,Red Dragon,Chinese,400,Near Indian Oil Petrol Pump,257,59,P3,2.9,20
1157,Freshies Gourmet Salads,Salads,400,Telecom Nagar,1222,-,P1,3.7,235
1158,Aagaman Veg,"North Indian,Chinese",500,4th Block,140,-,P2,3.5,218
1159,Aagaman Veg,"North Indian,Chinese",500,CMH Road,342,-,P2,-,-
1161,Mealbox Of The Day (Cafe Petu),"North Indian,Chinese,Cafe",300,Kundanhalli Gate,5,-,BLANK,-,-
1168,Mexican Grill Subs,"American,Fast Food,Mexican",400,"Road No 45, Jubliee Hills",215,-,P5,3.4,89
1170,Yuktha,"North Indian,Chinese,Andhra,Biryani",850,Road no 36,290,-,P3,3.6,434
1172,Rayalaseema Ruchulu,"Andhra,Biryani,Desserts,South Indian,Hyderabadi,Rayalaseema",1000,Jubilee Hills Road No 36,322,-,P2,3.8,858
1173,Urban Asia - Kitchen & Bar,"Chinese,Seafood,Thai,Asian",1600,Near Jubliee Check Post Road no 36,339,-,P0,4,1903
1174,Via Milano,Italian,2000,Road No 36,243,-,P0,3.9,946
1175,Eat India Company,"Mughlai,North Indian",1600,Near Jubliee Check Post Road no 36,250,7,P2,4,1133
1176,Crust Bistro,Italian,600,Huda metro station,134,-,P1,3.6,149
1182,Khyen Chyen,Kashmiri,400,"Cross point mall, Dlf Phase4",16,1,P1,3.7,381
1183,Madhuban- Sattvic South Indian Restaurant,South Indian,550,DLF Phase 4,790,-,P1,3.9,442
1184,Yo! China,Chinese,900,Main Market Sector 14,352,-,P1,2.8,243
1187,Baskin Robbins,"Ice Cream,Desserts",250,Outer Ring Road,348,-,P3,-,-
1191,Mr. Frank Cafe,"Fast Food,Cafe",200,"Spazedge Mall,Sector 47,Sohna Road",49,-,P2,-,-
1195,Mughal Sarai,"Mughlai,North Indian",900,"Sikandarpur Mkt , M G Road",65,12,P3,2.5,30
1196,The Garden Cafe,"Continental,Healthy Food",1000,Apollo Hospital Jubliee Hills,545,-,P1,3.7,68
1198,The Spicy Venue,"North Indian,Chinese,Andhra,Biryani",800,"Road 10, Near Diamond House, Jubilee Hills",1961,-,P3,3.8,860
1200,Ulavacharu,"North Indian,Chinese,Andhra",1200,"Road no 68, Indian oil Petrol Pump",1476,1,P2,3.8,1850
1203,Little Italy,"Italian,Mexican,Lebanese",1500,Road No 92,222,-,P6,4.1,861
1204,Kiosk Fried Chicken,"American,Fast Food",400,"Road No 45, Jubliee Hills, near to HDFC Bank",220,-,P5,3.4,15
1205,BlueFox,"North Indian,Chinese,Andhra",1200,Hitec City Road,490,43,P2,3.2,171
1206,Minerva Coffee Shop,"Chinese,South Indian",500,Hitec City Road,2055,-,P2,-,-
1210,New India and Chinese Corner,"North Indian,Chinese",300,"Part 2 , sector 15",228,-,P2,3.1,21
1211,Gulab wala,"North Indian,South Indian,Fast Food",500,"Maharana Pratap Chowk, Sector 14",818,-,P1,3.2,154
1214,Om Sweets & Snacks,"North Indian,Chinese,South Indian,Fast Food",500,Sector 14,5033,-,P1,3.4,397
1216,Dimmy's Pan Palace,"Desserts,Chaat",50,Jubilee Hills Road No 36,226,72,P1,3.7,214
1218,Celebrations,Indian,600,"Road No 1, Jubilee Hills",284,-,P2,2.9,47
1221,Biryani Day,"North Indian,Chinese,Andhra,Biryani",250,Thulsi Theater Road,262,9,P2,2.4,56
1222,Jaffa's Biryani,"North Indian,Biryani",500,Thulsi Theater Road,490,-,P2,3.3,210
1223,Biryani Flames,"North Indian,Biryani",400,Thulsi Theater Road,113,-,P3,2.6,31
1228,Nizaam's Kaati Rolls & Kebabs,North Indian,400,Off 80 Feet Road,993,-,P3,3.1,85
1229,T.T Salads and Grill,"Chinese,American",300,Chikkalaskhmiah Layout,402,-,P1,-,-
1252,Biryanees,North Indian,250,"Sector 56, gurgaon",187,-,P2,3.7,134
1256,Fruit Inbox,"Healthy Food,Juices",250,Huda metro station,540,-,P2,3.7,124
1257,Neighbourhood Bar & Grill,"North Indian,Chinese,Continental",1500,Sector 15 Part 2,36,-,P1,3.6,199
1258,Singh Tandoori Chicken,"North Indian,Chinese",550,"Ardee city, sector 52",556,-,P2,3.2,100
1262,Smally's Resto Cafe,"American,Italian,Cafe",750,Assaye Road,1691,-,P1,3.9,1298
1263,Slice of Heaven,"Cafe,Desserts",600,Assaye Road,342,-,P2,3.7,88
1265,Magix Parathas and Rolls,"North Indian,Fast Food,Mughlai",400,100 Feet Ring Road,118,-,BLANK,-,-
1267,Vasudev Adigas,"North Indian,Chinese,South Indian",300,Bilekahalli,2696,-,P5,2.2,199
1269,Om Sweets & Snacks,"North Indian,Chinese,South Indian,Fast Food",500,Sector 57,574,-,P1,3.1,139
1270,Om Sweets & Snacks,"North Indian,Chinese,South Indian,Fast Food",500,Sector 31,3314,-,P1,3.5,498
1271,Om Sweets & Snacks,"North Indian,Chinese,South Indian,Fast Food",500,Sector 50,1865,-,P1,3.3,208
1272,Shamji Snacks,"North Indian,Desserts",300,Sector 14,429,-,BLANK,-,-
1278,Hong Kong Chinese Restaurant,Chinese,550,Gachibowli,205,-,P3,2.9,156
1279,Italian Pizza,Pizzas,250,opp Harsha Toyota showroom,201,3,P2,-,-
1280,Ohri's Dhaba,"Desserts,Fast Food",1000,Hitec City Road,75,-,P4,2.7,818
1281,Cafe Nandini,"North Indian,Chinese,South Indian",200,Indiranagar,388,-,P3,-,-
1284,Stone Waters Kitchen. Lounge,"North Indian,Continental,Asian",1000,"Aruna Arcade, 4 & 5th Floor, Road no 1, Jubilee Hills",116,18,P1,3.7,867
1286,Leon Grill,"Arabian,North Indian,Fast Food",300,HAL 3rd Stage,9924,-,P1,4.2,815
1287,FireHouse - Bar & Kitchen,"American,Continental,Seafood",1000,HRBR Layout,102,-,P1,3.7,514
1294,Subway,"American,Fast Food",450,Below ICICI Bank,4200,1044,P2,2.6,187
1295,Cream Stone,"Ice Cream,Desserts",350,Road No 36,2844,770,P2,4.3,1273
1299,So. The Sky Kitchen,"North Indian,Chinese,Mughlai,Thai,Asian",800,Near Apollo Health City Gate,67,-,P4,3.9,805
1302,Cream Stone,"Ice Cream,Desserts",350,Vinayak Nagar,4808,1213,P2,4.2,454
1303,Soups N Salads,"Italian,Healthy Food,Pizzas",700,Jubilee Hills Road No 36,519,-,P1,3.8,263
1306,Polar Bear,"Desserts,Fast Food,Cafe",200,Doresanipalya Ward,1267,-,P2,-,-
1307,Rolls On Wheels,Fast Food,300,Spencers Mall Compound,1518,-,P2,-,-
1308,Rolls On Wheels,Fast Food,300,Opposite NIFT College,1690,-,P3,2.6,84
1311,Rolls On Wheels,Fast Food,300,2nd Phase,738,-,P3,-,-
1312,Rolls On Wheels,Fast Food,300,2nd Stage,776,-,P2,2.7,70
1313,Rolls On Wheels,Fast Food,300,Opp Hindustan Unilever,1007,-,P3,2.7,19
1315,Angel Food House,Kerala,200,OMBR layout,328,-,P2,-,-
1317,Juicy Momos,Fast Food,250,7th Phase,237,-,P3,3.2,40
1318,Juicy Momos,Fast Food,250,3rd Block,169,-,P3,3.3,19
1319,Juicy Momos,Fast Food,250,Dollars Colony,60,-,P5,0,1
1321,Juicy Momos,Fast Food,250,BSK 2nd Stage,215,-,P2,-,-
1327,Baskin Robbins,"Desserts,Ice Cream",250,Varthur Main Road,556,-,P3,-,-
1328,Biryani Blues,"Biryani,Hyderabadi",750,Huda Market,990,-,P1,3.6,340
1329,Bikkgane Biryani,"North Indian,Hyderabadi,Biryani",750,Huda Market,1180,-,P2,3.9,769
1330,Eato,"North Indian,Chinese",700,"Huda main market, Sector 23",23,6,P1,3.3,179
1331,Goli Vada Pav No. 1,Maharashtrian,150,Huda Market,449,-,P6,3.1,84
1332,Orange Chopsticks,Asian,1300,Sector 21,33,-,P2,3.4,200
1333,Om Sweets & Snacks,"North Indian,Chinese,South Indian,Fast Food",500,Sector 23,3309,-,P1,3.3,274
1334,Anna,South Indian,200,"Palam Vihar, Gurgaon",114,-,P3,-,-
1335,Burger Hut,"Chinese,Fast Food",450,Sector 23,628,-,P1,3.1,96
1339,Doughlicious,"Desserts,Fast Food,Bakery",550,Global Business Park,9,-,P2,3.6,69
1340,Doughlicious,"Desserts,Fast Food,Bakery",550,Sector 21,38,-,P2,-,-
1341,Doughlicious,"Desserts,Fast Food,Bakery",550,Good Earth City Center,40,-,P2,3.4,83
1346,New Nawazish Biryani Centre,"North Indian,Biryani",300,"Sector 20, Gurgaon",521,38,P2,-,-
1348,Doughlicious,"Desserts,Fast Food,Bakery",550,Sector 49,24,-,P2,3.3,176
1349,Ichizen Japanese Restaurant,Japanese,1000,Galaxy hotel and spa,6,-,BLANK,-,-
1351,Subway,"American,Fast Food",400,Ansal Plaza Mall Palam Vihar,1300,-,P2,3.3,104
1353,Chawla Di Hutti,North Indian,250,udyog vihar phase 1,210,83,P2,-,-
1355,The Cantine,"North Indian,Fast Food,Cafe",900,"Enkay Tower, Vanijya Kunj, Udyog Vihar Phase V",52,-,P3,2.5,70
1357,Haldiram's,"North Indian,Chinese,Desserts,Fast Food,South Indian",450,Sahara Mall,815,-,P1,-,-
1359,The Bungalow,"North Indian,Chinese,Continental,Italian,Thai",1000,EPIP Zone,106,-,P1,3.6,1194
1360,Zhangs,Chinese,350,2nd Phase,605,-,P2,3.5,278
1362,Udupy's Ahar,"Chinese,South Indian",150,"Phase 1, KPHB",2613,-,P2,-,-
1365,Moghul's Paradiez Biryani House,"Chinese,Biryani,Indian",350,KPHB 6th Phase,2464,-,P2,3.4,87
1368,Sree Dwaraka Grand,"North Indian,Andhra,Biryani",350,Phase 3,1401,-,P5,2.5,54
1370,Spicy Crunch,"Chinese,Biryani",250,Manjeera Trinity Mall,45,-,P5,2.6,36
1371,Hotel Savitha Family Restaurant,"North Indian,South Indian",200,4th block,992,73,P2,3.4,107
1374,Chutneys,"North Indian,Chinese,South Indian",800,Road 36,2114,-,P3,-,-
1376,The Thickshake Factory,"Desserts,Juices",350,Manjeera Trinity Mall,493,-,P1,3.9,223
1382,Desi Bytes,"North Indian,Chinese",150,Kothaguda Gachibowli Road,1117,354,P3,2.8,138
1383,Udipi's Upahar,"Chinese,South Indian",500,Anjaiah Nagar,4954,-,P1,3.6,170
1387,Taj Mahal Hotel,"Chinese,Indian,Pizzas",500,Jubilee Hills Road No 92,1165,-,P1,3.8,228
1389,BlueFox,"North Indian,Chinese,Andhra",800,Near Google Office,752,-,P3,3.4,579
1390,Habanero,Mexican,1400,Hitech City Main Road,429,-,P2,3.9,1027
1392,Temptations,"Biryani,Desserts,Fast Food,Mughlai,Ice Cream",300,Jubilee Hills Road No 36,129,14,P2,2.8,29
1397,Wich Please,Fast Food,200,Hitech City Main Road,373,75,P3,3.4,19
1403,Just Bake,Bakery,400,10th Main,143,-,P3,2.7,34
1406,Pizza Stop,"Italian,Pizzas",500,Kge Layout,320,-,P3,2.7,45
1407,Beijing Bites,"Chinese,Thai",800,ITI Layout,578,-,P1,2.8,193
1409,Pizza Stop,"Italian,Pizzas",500,Kanakpura Road,394,-,P2,-,-
1413,Auntie Fung's,"Chinese,Asian",500,Ramaiah Nagar,579,-,P1,3.5,274
1414,Biriyani Nights,Biryani,400,MSR Nagar,214,107,P1,3.4,212
1420,Little Bites,"Desserts,Fast Food,Cafe",200,MSR Nagar,1763,-,P2,3.4,144
1421,Mumbai Xpress,Fast Food,200,MSRE Road,1015,-,P2,-,-
1423,Rassogolla Shoppe,"Desserts,Fast Food",200,Ashwathnagar,101,-,P3,-,-
1424,Relish,"North Indian,Chinese,Continental",300,Ramaiah Nagar,1333,7,P2,2.4,176
1425,Rolls Kitchen,Fast Food,250,MSR Nagar,846,-,P3,-,-
1428,Hyderabadi Bawarchi,"North Indian,Chinese",550,80 ft Road,537,24,BLANK,-,-
1430,Urban Tadka,North Indian,300,Ashwathnagar,624,-,P2,-,-
1431,Veg By Nature,Fast Food,300,80 ft Road,1248,-,P2,-,-
1435,Ebony Boutique,"North Indian,Chinese,Continental,South Indian",1600,Road no 3,11,-,P3,-,-
1438,Have More,North Indian,600,New BEL Road,2069,-,P1,3.5,354
1439,The BEL St.,"Continental,Italian",1100,2nd Stage,55,-,P1,-,-
1444,Sandwichwallas,Fast Food,250,East Road,734,-,P2,-,-
1445,Hungerez,"North Indian,Chinese,Italian,Fast Food",650,"North Indian,Fast food",202,-,P2,-,-
1452,Subway,"American,Fast Food",450,Bull Temple Road,705,-,P2,3.3,107
1454,Tandoori Knight,North Indian,400,BSK 2nd Stage,1519,-,P2,2.3,49
1455,Jalsa,"Mughlai,North Indian",1000,BSK 2nd Stage,371,-,P1,-,-
1457,Hotel New Karavali,"North Indian,Chinese,South Indian",250,BSK 1st Stage,739,-,P4,-,-
1458,Nanda Gokula,"North Indian,Chinese,South Indian",400,Girinagar,558,-,P3,-,-
1459,Polar Bear,"Desserts,Fast Food,Cafe",300,BSK 2nd Stage,543,-,P2,-,-
1460,Tiwari's Ghee Paratha & Chaat,North Indian,200,BSK 2nd Stage,1078,-,P3,-,-
1462,SLV Swadishta (North Indian & Chinese),"North Indian,Chinese,South Indian",300,BSK 2nd Stage,178,-,P2,-,-
1463,Just Shawarma,"Fast Food,Arabian",250,22nd Cross,499,-,P1,3.8,207
1468,A2B Veg,"North Indian,Chinese,Desserts,South Indian",450,Gandhi Bazar Main Road,275,-,P1,-,-
1469,Rolls On Wheels,Fast Food,300,BSK 2nd Stage,1469,-,P3,-,-
1471,Biriyani House,"North Indian,Chinese,Andhra,Biryani",650,Outer Ring Road,1747,-,P1,3.3,246
1472,Al-Baik Tandoori Restaurant,"North Indian,Chinese",400,K.G.Halli,478,-,P3,-,-
1474,A2B Veg,"North Indian,Chinese,Desserts,South Indian",450,Thanisandra Main Road,2079,-,P1,-,-
1475,Mast Kalandar,North Indian,400,Kasa Hobli,317,-,P5,2.4,71
1480,Roll N Roll,Fast Food,200,Narayanappa Block,991,-,P3,-,-
1481,Andhra Biryanis,"North Indian,Chinese,Andhra",480,Outer Ring Road,3258,-,P1,-,-
1488,WoW - Vada Pav & More,"Street Food,Fast Food",200,Sushant Shopping Arcade,409,87,P2,2.1,46
1489,Go Kylin,"Chinese,Thai,Vietnamese,Asian,Japanese,Malaysian",1500,Sector 54,92,-,P2,-,-
1490,Golden Dragon,"Chinese,Seafood,Asian,Japanese",1300,Spazedge Mall,15,-,P3,2.7,86
1491,Golden Dragon,"Chinese,Seafood,Asian,Japanese",1300,DLF Mall,30,-,P3,2.6,129
1503,Cream Stone,"Ice Cream,Desserts",350,Road No 2,2482,758,P2,4.1,396
1504,Express Meals Shawarma,"Chinese,Lebanese",400,Road No 1,954,217,P1,3.6,49
1508,Ohri's Serengeti,North Indian,1200,Ohri's Serengeti,80,10,P2,3.8,411
1510,Cream Stone,"Ice Cream,Desserts",300,Gvk One,2191,-,P0,4.1,245
1511,Biryani Paradise,"North Indian,Biryani,Hyderabadi",300,BSK 3rd Stage,557,-,BLANK,2.9,31
1516,Eat Well Restaurant,"Indian,Chinese,Continental,Tandoor",450,KPHB Colony,91,-,P5,2.7,22
1517,Ice Station,"Desserts,Fast Food,Ice Cream",300,Banjara Hills Road No 2,35,-,P2,2.6,4
1518,Baskin Robbins,"Ice Cream,Desserts",400,Road no.12,307,55,P5,-,-
1523,Simply South,"Chettinad,Kerala,Mangalorean,Hyderabadi,Andhra",1000,Film Nagar,344,-,P4,4.1,613
1529,A2B Veg,"North Indian,Chinese,Desserts,South Indian",450,5th Block,1998,-,P1,-,-
1530,A2B Veg,"North Indian,Chinese,Desserts,South Indian",450,Pattandur Agrahara Village,6267,-,P2,-,-
1531,A2B Veg,"North Indian,Chinese,Desserts,South Indian",450,CMH Road,3868,-,P2,2.8,427
1532,A2B Veg,"North Indian,Chinese,Desserts,South Indian",450,Bilekahalli Village,4333,-,P5,-,-
1534,Punjabi Rasoi,"North Indian,Chinese,Fast Food",650,Gachibowli Miyapur Rd,2167,164,P3,2.8,636
1535,Paradise Take Away,"North Indian,Chinese,Biryani",600,Masab Tank X Roads,7265,-,BLANK,3.8,341
1538,Punjabi Times,North Indian,1000,Opposite Shoppers Stop,372,-,P2,3.8,611
1539,Ohri's Chowpatti,Fast Food,200,Ohri's Chowpatti,254,-,P1,3.3,162
1540,Ragoo's,"North Indian,Italian",800,5th B Main,234,-,P1,3.5,176
1545,Mayur Pan House,"Desserts,Fast Food,Chaat,Juices",300,Opp Madhapur Police Station,397,46,P2,3.3,24
1546,Subway,"American,Fast Food",450,GVK Mall,280,-,P6,3.4,59
1547,Dine Hill,"Arabian,North Indian,Chinese,Biryani",650,Ahmed Nagar,1796,1,P6,3.8,424
1550,NalaBhimas,"North Indian,Chinese,South Indian,Seafood",1200,Road 1 and 9,388,-,P1,3.3,232
1551,Raju Gari Ruchulu,Andhra,200,Kothaguda,2890,15,P3,2.5,158
1553,High Point,"North Indian,Chinese,South Indian,Fast Food,Cafe",500,Lokhandwala Andheri West,1248,19,P1,3.4,565
1555,Dimsum & More,"Chinese,Thai",800,7 Bungalows Andheri West,84,5,P1,3.7,424
1556,Zayka,"Chinese,Fast Food",400,Makwana Road,220,-,P3,-,-
1557,Shawarma Factory,"Biryani,Fast Food,Lebanese",750,Andheri West,617,41,P1,3.6,410
1558,Banjara Restaurant,"North Indian,Chinese,Mughlai",500,Chandivali,671,15,P3,3.2,164
1564,Chaukhat,"North Indian,Chinese,Biryani",650,Oshiwara,70,-,BLANK,2.6,41
1568,BlueFox,"North Indian,Chinese,South Indian",500,Banjara Hills Road No 11,752,-,P6,3.5,126
1569,BlueFox,"North Indian,Chinese,Andhra",800,Banjara Hills Road No 2,1163,-,P2,3.6,266
1570,The Neptune,"North Indian,Chinese,Continental,South Indian",800,Andheri East,48,-,P3,-,-
1571,Samvene Bagel Cafe,"Fast Food,Cafe",500,Marol,240,-,P3,3.4,413
1572,Amritsari Tadka,"North Indian,Chinese,Biryani,Seafood",500,4 Bungalows Andheri West,108,4,P3,2.7,58
1573,Cafe Eatalian,"Italian,Fast Food,Cafe",700,Marol,354,11,P2,3.3,178
1575,Spice Of China,"Chinese,Seafood",650,Poonam Nagar,297,26,P2,3.3,103
1582,Raj Mahal,"North Indian,Chinese,Biryani",450,Marol,20,-,P4,2.4,16
1584,Sarvodaya Pure Veg,"North Indian,Chinese,South Indian,Fast Food",500,Andheri Railway Station,1551,123,P2,3.6,188
